Cell	Phase	Subpopulation
SA039-A73047D-R65-C16.bam	S	3
SA039-A73047D-R65-C17.bam	S	3
SA039-A73047D-R65-C18.bam	S	3
SA039-A73047D-R65-C19.bam	G1	2
SA039-A73047D-R65-C24.bam	G1	2
SA039-A73047D-R65-C31.bam	G1	2
SA039-A73047D-R65-C32.bam	G1	3
SA039-A73047D-R65-C33.bam	G1	3
SA039-A73047D-R65-C35.bam	G1	3
SA039-A73047D-R65-C36.bam	G1	2
SA039-A73047D-R65-C39.bam	S	3
SA039-A73047D-R65-C41.bam	G1	3
SA039-A73047D-R65-C43.bam	G1	3
SA039-A73047D-R65-C44.bam	G1	2
SA039-A73047D-R65-C48.bam	S	2
SA039-A73047D-R65-C49.bam	G1	3
SA039-A73047D-R65-C50.bam	G1	2
SA039-A73047D-R65-C51.bam	S	2
SA039-A73047D-R65-C52.bam	S	1
SA039-A73047D-R65-C54.bam	S	3
SA039-A73047D-R65-C55.bam	G1	2
SA039-A73047D-R65-C57.bam	S	3
SA039-A73047D-R65-C58.bam	G1	3
SA039-A73047D-R65-C60.bam	G1	3
SA039-A73047D-R65-C63.bam	G1	1
SA039-A73047D-R66-C15.bam	S	2
SA039-A73047D-R66-C16.bam	G1	3
SA039-A73047D-R66-C17.bam	G1	2
SA039-A73047D-R66-C29.bam	G1	2
SA039-A73047D-R66-C30.bam	G1	2
SA039-A73047D-R66-C31.bam	G1	2
SA039-A73047D-R66-C34.bam	G1	3
SA039-A73047D-R66-C51.bam	G1	1
SA039-A73047D-R67-C07.bam	G1	2
SA039-A73047D-R67-C08.bam	G1	2
SA039-A73047D-R67-C09.bam	S	3
SA039-A73047D-R67-C11.bam	G1	3
SA039-A73047D-R67-C12.bam	G1	3
SA039-A73047D-R67-C17.bam	S	2
SA039-A73047D-R67-C25.bam	S	3
SA039-A73047D-R67-C26.bam	G1	3
SA039-A73047D-R67-C27.bam	G1	3
SA039-A73047D-R67-C29.bam	G1	2
SA039-A73047D-R67-C30.bam	G1	2
SA039-A73047D-R67-C31.bam	G1	3
SA039-A73047D-R67-C32.bam	G1	2
SA039-A73047D-R67-C33.bam	G1	2
SA039-A73047D-R67-C34.bam	S	3
SA039-A73047D-R67-C35.bam	S	2
SA039-A73047D-R67-C37.bam	G1	2
SA039-A73047D-R67-C40.bam	G1	3
SA039-A73047D-R67-C45.bam	S	2
SA039-A73047D-R67-C48.bam	G1	2
SA039-A73047D-R67-C49.bam	S	2
SA039-A73047D-R67-C51.bam	G1	2
SA039-A73047D-R67-C52.bam	G1	2
SA039-A73047D-R67-C54.bam	S	3
SA039-A73047D-R67-C56.bam	S	3
SA039-A73047D-R67-C57.bam	S	3
SA039-A73047D-R67-C59.bam	G1	2
SA039-A73047D-R67-C61.bam	G1	2
SA039-A73047D-R68-C11.bam	G1	2
SA039-A73047D-R68-C16.bam	G1	3
SA039-A73047D-R68-C17.bam	G1	2
SA039-A73047D-R68-C18.bam	S	3
SA039-A73047D-R68-C26.bam	G1	2
SA039-A73047D-R68-C28.bam	G1	2
SA039-A73047D-R68-C29.bam	G1	2
SA039-A73047D-R68-C30.bam	S	3
SA039-A73047D-R68-C31.bam	G1	3
SA039-A73047D-R68-C32.bam	S	3
SA039-A73047D-R68-C33.bam	S	1
SA039-A73047D-R68-C35.bam	G1	2
SA039-A73047D-R68-C39.bam	G1	2
SA039-A73047D-R68-C41.bam	G1	2
SA039-A73047D-R68-C42.bam	G1	2
SA039-A73047D-R68-C43.bam	S	2
SA039-A73047D-R68-C45.bam	S	2
SA039-A73047D-R68-C46.bam	G1	2
SA039-A73047D-R68-C48.bam	G1	2
SA039-A73047D-R68-C49.bam	S	3
SA039-A73047D-R68-C50.bam	G1	2
SA039-A73047D-R68-C52.bam	S	3
SA039-A73047D-R68-C54.bam	G1	2
SA039-A73047D-R68-C55.bam	G1	2
SA039-A73047D-R68-C57.bam	G1	1
SA039-A73047D-R68-C58.bam	G1	2
SA039-A73047D-R68-C60.bam	G1	2
SA039-A73047D-R68-C63.bam	G1	3
SA039-A73047D-R69-C08.bam	G1	2
SA039-A73047D-R69-C18.bam	G1	2
SA039-A73047D-R69-C19.bam	G1	2
SA039-A73047D-R69-C21.bam	G1	2
SA039-A73047D-R69-C22.bam	G1	2
SA039-A73047D-R69-C23.bam	G1	2
SA039-A73047D-R69-C24.bam	G1	2
SA039-A73047D-R69-C26.bam	G1	1
SA039-A73047D-R69-C28.bam	G1	2
SA039-A73047D-R69-C39.bam	G1	1
SA039-A73047D-R69-C42.bam	G1	2
SA039-A73047D-R69-C48.bam	G1	2
SA039-A73047D-R69-C57.bam	G1	1
SA039-A73047D-R69-C58.bam	G1	2
SA039-A73047D-R69-C59.bam	G1	2
SA039-A73047D-R69-C60.bam	G1	2
SA039-A73047D-R69-C62.bam	G1	2
SA039-A73047D-R69-C63.bam	G1	2
SA039-A73047D-R70-C09.bam	G1	2
SA039-A73047D-R70-C10.bam	S	2
SA039-A73047D-R70-C11.bam	G1	2
SA039-A73047D-R70-C13.bam	G1	3
SA039-A73047D-R70-C14.bam	G1	3
SA039-A73047D-R70-C15.bam	G1	2
SA039-A73047D-R70-C19.bam	G1	2
SA039-A73047D-R70-C20.bam	G1	3
SA039-A73047D-R70-C41.bam	G1	2
SA039-A73047D-R70-C43.bam	G1	3
SA039-A73047D-R70-C55.bam	G1	2
SA039-A73047D-R70-C57.bam	G1	2
SA039-A73047D-R70-C59.bam	S	2
SA039-A73047D-R70-C62.bam	S	3
SA039-A96199B-R40-C07.bam	S	3
SA039-A96199B-R40-C13.bam	G1	1
SA039-A96199B-R40-C15.bam	S	3
SA039-A96199B-R40-C20.bam	S	3
SA039-A96199B-R40-C22.bam	S	1
SA039-A96199B-R40-C28.bam	S	1
SA039-A96199B-R40-C35.bam	S	3
SA039-A96199B-R40-C38.bam	S	1
SA039-A96199B-R40-C39.bam	S	1
SA039-A96199B-R40-C43.bam	S	1
SA039-A96199B-R40-C47.bam	G1	1
SA039-A96199B-R40-C49.bam	G1	1
SA039-A96199B-R40-C56.bam	G1	1
SA039-A96199B-R41-C17.bam	G1	1
SA039-A96199B-R41-C22.bam	G1	1
SA039-A96199B-R41-C23.bam	S	3
SA039-A96199B-R41-C24.bam	S	3
SA039-A96199B-R41-C25.bam	S	3
SA039-A96199B-R41-C27.bam	S	3
SA039-A96199B-R41-C28.bam	G1	1
SA039-A96199B-R41-C29.bam	G1	1
SA039-A96199B-R41-C31.bam	S	1
SA039-A96199B-R41-C32.bam	S	3
SA039-A96199B-R41-C37.bam	G1	1
SA039-A96199B-R41-C40.bam	G1	1
SA039-A96199B-R41-C42.bam	S	3
SA039-A96199B-R41-C46.bam	S	1
SA039-A96199B-R41-C48.bam	S	3
SA039-A96199B-R41-C56.bam	G1	1
SA039-A96199B-R41-C57.bam	S	1
SA039-A96199B-R41-C60.bam	S	3
SA039-A96199B-R41-C61.bam	G1	1
SA039-A96199B-R42-C07.bam	G1	1
SA039-A96199B-R42-C12.bam	S	1
SA039-A96199B-R42-C13.bam	S	3
SA039-A96199B-R42-C15.bam	S	1
SA039-A96199B-R42-C16.bam	G1	1
SA039-A96199B-R42-C17.bam	G1	1
SA039-A96199B-R42-C18.bam	S	1
SA039-A96199B-R42-C21.bam	S	1
SA039-A96199B-R42-C24.bam	S	1
SA039-A96199B-R42-C28.bam	S	1
SA039-A96199B-R42-C37.bam	S	1
SA039-A96199B-R42-C38.bam	S	3
SA039-A96199B-R42-C39.bam	S	1
SA039-A96199B-R42-C43.bam	S	1
SA039-A96199B-R42-C47.bam	S	1
SA039-A96199B-R42-C49.bam	S	3
SA039-A96199B-R42-C50.bam	S	1
SA039-A96199B-R42-C51.bam	G1	1
SA039-A96199B-R43-C07.bam	S	3
SA039-A96199B-R43-C12.bam	S	3
SA039-A96199B-R43-C14.bam	S	3
SA039-A96199B-R43-C16.bam	G1	1
SA039-A96199B-R43-C21.bam	S	3
SA039-A96199B-R43-C23.bam	S	1
SA039-A96199B-R43-C32.bam	G1	1
SA039-A96199B-R43-C35.bam	S	3
SA039-A96199B-R43-C37.bam	S	3
SA039-A96199B-R43-C43.bam	S	3
SA039-A96199B-R43-C44.bam	G1	1
SA039-A96199B-R43-C46.bam	G1	1
SA039-A96199B-R43-C48.bam	S	3
SA039-A96199B-R43-C49.bam	S	1
SA039-A96199B-R43-C56.bam	S	3
SA039-A96199B-R43-C57.bam	S	3
SA039-A96199B-R44-C08.bam	G1	1
SA039-A96199B-R44-C09.bam	S	1
SA039-A96199B-R44-C11.bam	S	3
SA039-A96199B-R44-C12.bam	S	1
SA039-A96199B-R44-C13.bam	G1	2
SA039-A96199B-R44-C14.bam	S	3
SA039-A96199B-R44-C17.bam	G1	3
SA039-A96199B-R44-C20.bam	S	3
SA039-A96199B-R44-C21.bam	S	3
SA039-A96199B-R44-C22.bam	S	1
SA039-A96199B-R44-C23.bam	G1	1
SA039-A96199B-R44-C25.bam	S	1
SA039-A96199B-R44-C26.bam	S	1
SA039-A96199B-R44-C30.bam	S	1
SA039-A96199B-R44-C39.bam	G1	1
SA039-A96199B-R44-C40.bam	S	3
SA039-A96199B-R44-C41.bam	S	3
SA039-A96199B-R44-C42.bam	S	3
SA039-A96199B-R44-C45.bam	S	3
SA039-A96199B-R44-C47.bam	G1	1
SA039-A96199B-R44-C51.bam	S	3
SA039-A96199B-R44-C55.bam	S	1
SA039-A96199B-R45-C07.bam	S	3
SA039-A96199B-R45-C09.bam	S	3
SA039-A96199B-R45-C15.bam	S	1
SA039-A96199B-R45-C16.bam	G1	1
SA039-A96199B-R45-C24.bam	S	3
SA039-A96199B-R45-C28.bam	S	1
SA039-A96199B-R45-C30.bam	S	1
SA039-A96199B-R45-C38.bam	S	1
SA039-A96199B-R45-C40.bam	G1	1
SA039-A96199B-R45-C42.bam	S	3
SA039-A96199B-R45-C49.bam	S	3
SA039-A96199B-R45-C50.bam	S	3
SA039-A96199B-R45-C52.bam	S	3
SA039-A96199B-R45-C56.bam	S	3
SA039-A96199B-R46-C12.bam	S	1
SA039-A96199B-R46-C13.bam	S	3
SA039-A96199B-R46-C14.bam	G1	1
SA039-A96199B-R46-C20.bam	S	3
SA039-A96199B-R46-C27.bam	S	1
SA039-A96199B-R46-C29.bam	G1	1
SA039-A96199B-R46-C30.bam	S	3
SA039-A96199B-R46-C31.bam	S	1
SA039-A96199B-R46-C32.bam	G1	1
SA039-A96199B-R46-C41.bam	G1	1
SA039-A96199B-R46-C44.bam	S	3
SA039-A96199B-R46-C45.bam	S	3
SA039-A96199B-R46-C50.bam	G1	1
SA039-A96199B-R46-C52.bam	G1	1
SA039-A96199B-R46-C54.bam	G1	1
SA039-A96199B-R46-C56.bam	S	1
SA039-A96199B-R46-C57.bam	S	1
SA039-A96199B-R47-C11.bam	S	1
SA039-A96199B-R47-C15.bam	S	3
SA039-A96199B-R47-C16.bam	S	3
SA039-A96199B-R47-C24.bam	S	3
SA039-A96199B-R47-C28.bam	S	1
SA039-A96199B-R47-C32.bam	S	3
SA039-A96199B-R47-C38.bam	S	3
SA039-A96199B-R47-C39.bam	S	3
SA039-A96199B-R47-C43.bam	S	1
SA039-A96199B-R47-C44.bam	S	3
SA039-A96199B-R48-C08.bam	G1	2
SA039-A96199B-R48-C09.bam	S	1
SA039-A96199B-R48-C12.bam	S	3
SA039-A96199B-R48-C14.bam	S	1
SA039-A96199B-R48-C17.bam	S	3
SA039-A96199B-R48-C19.bam	S	3
SA039-A96199B-R48-C20.bam	G1	1
SA039-A96199B-R48-C21.bam	G1	1
SA039-A96199B-R48-C22.bam	G1	1
SA039-A96199B-R48-C25.bam	G1	1
SA039-A96199B-R48-C28.bam	G1	1
SA039-A96199B-R48-C31.bam	G1	1
SA039-A96199B-R48-C37.bam	S	3
SA039-A96199B-R48-C42.bam	S	1
SA039-A96199B-R48-C45.bam	S	3
SA039-A96199B-R48-C46.bam	G1	1
SA039-A96199B-R48-C48.bam	G1	1
SA039-A96199B-R48-C51.bam	S	1
SA039-A96199B-R49-C08.bam	S	3
SA039-A96199B-R49-C12.bam	G1	1
SA039-A96199B-R49-C14.bam	G1	1
SA039-A96199B-R49-C16.bam	S	3
SA039-A96199B-R49-C23.bam	S	1
SA039-A96199B-R49-C26.bam	G1	1
SA039-A96199B-R49-C29.bam	G1	1
SA039-A96199B-R49-C35.bam	S	3
SA039-A96199B-R49-C39.bam	S	3
SA039-A96199B-R49-C42.bam	S	3
SA039-A96199B-R49-C44.bam	S	1
SA039-A96199B-R49-C50.bam	S	3
SA039-A96199B-R49-C55.bam	S	3
SA039-A96199B-R50-C07.bam	S	1
SA039-A96199B-R50-C09.bam	S	1
SA039-A96199B-R50-C14.bam	G1	1
SA039-A96199B-R50-C16.bam	S	3
SA039-A96199B-R50-C17.bam	S	1
SA039-A96199B-R50-C18.bam	G1	1
SA039-A96199B-R50-C25.bam	S	1
SA039-A96199B-R50-C26.bam	S	1
SA039-A96199B-R50-C28.bam	S	1
SA039-A96199B-R50-C29.bam	S	1
SA039-A96199B-R50-C30.bam	S	3
SA039-A96199B-R50-C35.bam	G1	1
SA039-A96199B-R50-C39.bam	S	1
SA039-A96199B-R50-C41.bam	G1	1
SA039-A96199B-R50-C44.bam	S	3
SA039-A96199B-R50-C47.bam	S	1
SA039-A96199B-R50-C49.bam	G1	1
SA039-A96199B-R51-C09.bam	G1	1
SA039-A96199B-R51-C12.bam	G1	1
SA039-A96199B-R51-C15.bam	S	1
SA039-A96199B-R51-C16.bam	G1	1
SA039-A96199B-R51-C18.bam	S	3
SA039-A96199B-R51-C21.bam	S	3
SA039-A96199B-R51-C23.bam	S	3
SA039-A96199B-R51-C24.bam	S	1
SA039-A96199B-R51-C27.bam	S	3
SA039-A96199B-R51-C31.bam	S	3
SA039-A96199B-R51-C35.bam	S	3
SA039-A96199B-R51-C40.bam	G1	3
SA039-A96199B-R51-C41.bam	S	1
SA039-A96199B-R51-C42.bam	S	3
SA039-A96199B-R51-C43.bam	S	1
SA039-A96199B-R51-C46.bam	S	1
SA039-A96199B-R51-C52.bam	G1	1
SA039-A96199B-R52-C07.bam	S	1
SA039-A96199B-R52-C12.bam	G1	1
SA039-A96199B-R52-C14.bam	S	1
SA039-A96199B-R52-C24.bam	G1	3
SA039-A96199B-R52-C25.bam	S	3
SA039-A96199B-R52-C26.bam	S	3
SA039-A96199B-R52-C27.bam	S	1
SA039-A96199B-R52-C28.bam	S	3
SA039-A96199B-R52-C31.bam	G1	1
SA039-A96199B-R52-C35.bam	S	3
SA039-A96199B-R52-C39.bam	G1	1
SA039-A96199B-R52-C42.bam	G1	1
SA039-A96199B-R52-C46.bam	S	1
SA039-A96199B-R52-C48.bam	S	1
SA039-A96199B-R52-C49.bam	G1	1
SA039-A96199B-R52-C52.bam	G1	1
SA039-A96199B-R53-C09.bam	G1	1
SA039-A96199B-R53-C14.bam	S	3
SA039-A96199B-R53-C16.bam	G1	1
SA039-A96199B-R53-C17.bam	S	1
SA039-A96199B-R53-C18.bam	S	3
SA039-A96199B-R53-C19.bam	G1	1
SA039-A96199B-R53-C24.bam	G1	1
SA039-A96199B-R53-C25.bam	S	3
SA039-A96199B-R53-C29.bam	G1	3
SA039-A96199B-R53-C35.bam	G1	1
SA039-A96199B-R53-C40.bam	G1	1
SA039-A96199B-R53-C41.bam	G1	1
SA039-A96199B-R53-C42.bam	G1	1
SA039-A96199B-R53-C46.bam	G1	1
SA039-A96199B-R53-C50.bam	G1	2
SA039-A96199B-R53-C52.bam	S	3
SA039-A96199B-R54-C07.bam	S	3
SA039-A96199B-R54-C11.bam	S	1
SA039-A96199B-R54-C16.bam	G1	1
SA039-A96199B-R54-C17.bam	S	1
SA039-A96199B-R54-C20.bam	G1	1
SA039-A96199B-R54-C21.bam	S	1
SA039-A96199B-R54-C28.bam	G1	1
SA039-A96199B-R54-C31.bam	S	3
SA039-A96199B-R54-C41.bam	S	1
SA039-A96199B-R54-C43.bam	S	3
SA039-A96199B-R54-C44.bam	G1	1
SA039-A96199B-R54-C47.bam	G1	1
SA039-A96199B-R54-C49.bam	S	1
SA039-A96199B-R54-C51.bam	G1	1
SA039-A96199B-R55-C13.bam	S	3
SA039-A96199B-R55-C16.bam	G1	1
SA039-A96199B-R55-C30.bam	S	3
SA039-A96199B-R55-C31.bam	S	3
SA039-A96199B-R55-C39.bam	G1	1
SA039-A96199B-R55-C42.bam	G1	1
SA039-A96199B-R55-C46.bam	S	3
SA039-A96199B-R56-C12.bam	S	1
SA039-A96199B-R56-C13.bam	S	3
SA039-A96199B-R56-C14.bam	S	1
SA039-A96199B-R56-C16.bam	S	1
SA039-A96199B-R56-C21.bam	S	1
SA039-A96199B-R56-C23.bam	G1	1
SA039-A96199B-R56-C37.bam	S	1
SA039-A96199B-R56-C39.bam	S	1
SA039-A96199B-R56-C43.bam	G1	1
SA039-A96199B-R56-C44.bam	S	1
SA039-A96199B-R56-C48.bam	G1	1
SA039-A96199B-R57-C07.bam	S	3
SA039-A96199B-R57-C12.bam	S	1
SA039-A96199B-R57-C13.bam	G1	1
SA039-A96199B-R57-C16.bam	G1	1
SA039-A96199B-R57-C20.bam	S	1
SA039-A96199B-R57-C21.bam	S	3
SA039-A96199B-R57-C24.bam	G1	1
SA039-A96199B-R57-C26.bam	S	3
SA039-A96199B-R57-C28.bam	S	3
SA039-A96199B-R57-C30.bam	S	3
SA039-A96199B-R57-C39.bam	S	3
SA039-A96199B-R57-C44.bam	S	3
SA039-A96199B-R57-C48.bam	S	1
SA039-A96226B-R51-C07.bam	G1	2
SA039-A96226B-R51-C08.bam	S	3
SA039-A96226B-R51-C09.bam	G1	2
SA039-A96226B-R51-C11.bam	G1	3
SA039-A96226B-R51-C16.bam	S	2
SA039-A96226B-R51-C17.bam	S	3
SA039-A96226B-R51-C22.bam	S	2
SA039-A96226B-R51-C23.bam	G1	2
SA039-A96226B-R51-C41.bam	G1	3
SA039-A96226B-R51-C42.bam	S	2
SA039-A96226B-R51-C44.bam	S	2
SA039-A96226B-R51-C60.bam	S	2
SA039-A96226B-R51-C64.bam	G1	2
SA039-A96226B-R51-C66.bam	S	3
SA039-A96226B-R51-C70.bam	S	2
SA039-A96226B-R52-C07.bam	G1	2
SA039-A96226B-R52-C09.bam	S	2
SA039-A96226B-R52-C11.bam	S	1
SA039-A96226B-R52-C12.bam	S	2
SA039-A96226B-R52-C13.bam	G1	2
SA039-A96226B-R52-C14.bam	S	3
SA039-A96226B-R52-C16.bam	S	3
SA039-A96226B-R52-C17.bam	G1	2
SA039-A96226B-R52-C19.bam	S	2
SA039-A96226B-R52-C21.bam	S	2
SA039-A96226B-R52-C23.bam	S	2
SA039-A96226B-R52-C24.bam	S	3
SA039-A96226B-R52-C32.bam	G1	2
SA039-A96226B-R52-C35.bam	S	2
SA039-A96226B-R52-C37.bam	S	1
SA039-A96226B-R52-C39.bam	S	2
SA039-A96226B-R52-C40.bam	S	3
SA039-A96226B-R52-C41.bam	S	2
SA039-A96226B-R52-C44.bam	G1	3
SA039-A96226B-R52-C46.bam	S	2
SA039-A96226B-R52-C49.bam	S	2
SA039-A96226B-R52-C52.bam	S	3
SA039-A96226B-R52-C54.bam	S	3
SA039-A96226B-R52-C55.bam	G1	2
SA039-A96226B-R52-C56.bam	S	3
SA039-A96226B-R52-C57.bam	S	2
SA039-A96226B-R52-C63.bam	S	2
SA039-A96226B-R52-C66.bam	S	2
SA039-A96226B-R52-C69.bam	S	2
SA039-A96226B-R53-C07.bam	G1	3
SA039-A96226B-R53-C08.bam	S	1
SA039-A96226B-R53-C09.bam	S	2
SA039-A96226B-R53-C10.bam	S	2
SA039-A96226B-R53-C11.bam	G1	2
SA039-A96226B-R53-C12.bam	S	2
SA039-A96226B-R53-C13.bam	S	2
SA039-A96226B-R53-C14.bam	S	2
SA039-A96226B-R53-C17.bam	S	3
SA039-A96226B-R53-C19.bam	S	3
SA039-A96226B-R53-C20.bam	S	3
SA039-A96226B-R53-C21.bam	S	2
SA039-A96226B-R53-C22.bam	S	2
SA039-A96226B-R53-C23.bam	G1	2
SA039-A96226B-R53-C24.bam	S	2
SA039-A96226B-R53-C25.bam	S	3
SA039-A96226B-R53-C27.bam	G1	2
SA039-A96226B-R53-C30.bam	G1	2
SA039-A96226B-R53-C31.bam	S	2
SA039-A96226B-R53-C32.bam	G1	3
SA039-A96226B-R53-C35.bam	G1	2
SA039-A96226B-R53-C37.bam	G1	2
SA039-A96226B-R53-C39.bam	S	3
SA039-A96226B-R53-C40.bam	S	2
SA039-A96226B-R53-C41.bam	S	2
SA039-A96226B-R53-C44.bam	S	1
SA039-A96226B-R53-C45.bam	G1	3
SA039-A96226B-R53-C46.bam	G1	2
SA039-A96226B-R53-C47.bam	G1	2
SA039-A96226B-R53-C48.bam	S	2
SA039-A96226B-R53-C49.bam	S	3
SA039-A96226B-R53-C50.bam	S	2
SA039-A96226B-R53-C55.bam	S	2
SA039-A96226B-R53-C56.bam	G1	3
SA039-A96226B-R53-C57.bam	S	2
SA039-A96226B-R53-C59.bam	S	3
SA039-A96226B-R53-C60.bam	G1	2
SA039-A96226B-R53-C62.bam	S	2
SA039-A96226B-R53-C63.bam	S	2
SA039-A96226B-R53-C64.bam	S	3
SA039-A96226B-R53-C67.bam	S	2
SA039-A96226B-R53-C68.bam	G1	3
SA039-A96226B-R53-C69.bam	S	3
SA039-A96226B-R53-C70.bam	S	3
SA039-A96226B-R54-C08.bam	S	3
SA039-A96226B-R54-C12.bam	S	3
SA039-A96226B-R54-C14.bam	S	3
SA039-A96226B-R54-C16.bam	S	3
SA039-A96226B-R54-C19.bam	S	2
SA039-A96226B-R54-C20.bam	S	2
SA039-A96226B-R54-C24.bam	S	3
SA039-A96226B-R54-C25.bam	G1	3
SA039-A96226B-R54-C28.bam	G1	3
SA039-A96226B-R54-C32.bam	S	2
SA039-A96226B-R54-C39.bam	S	2
SA039-A96226B-R54-C43.bam	S	2
SA039-A96226B-R54-C44.bam	G1	3
SA039-A96226B-R54-C46.bam	S	2
SA039-A96226B-R54-C48.bam	S	2
SA039-A96226B-R54-C49.bam	S	2
SA039-A96226B-R54-C55.bam	S	3
SA039-A96226B-R54-C57.bam	G1	2
SA039-A96226B-R54-C61.bam	S	3
SA039-A96226B-R54-C64.bam	S	3
SA039-A96226B-R54-C67.bam	S	2
SA039-A96226B-R54-C68.bam	S	2
SA039-A96226B-R54-C69.bam	G1	2
SA039-A96226B-R55-C08.bam	S	2
SA039-A96226B-R55-C09.bam	S	3
SA039-A96226B-R55-C11.bam	G1	2
SA039-A96226B-R55-C13.bam	S	1
SA039-A96226B-R55-C16.bam	S	3
SA039-A96226B-R55-C17.bam	S	2
SA039-A96226B-R55-C20.bam	S	2
SA039-A96226B-R55-C22.bam	G1	3
SA039-A96226B-R55-C25.bam	S	2
SA039-A96226B-R55-C28.bam	G1	3
SA039-A96226B-R55-C31.bam	S	2
SA039-A96226B-R55-C35.bam	G1	3
SA039-A96226B-R55-C37.bam	S	2
SA039-A96226B-R55-C39.bam	S	3
SA039-A96226B-R55-C40.bam	G1	2
SA039-A96226B-R55-C41.bam	S	3
SA039-A96226B-R55-C42.bam	G1	2
SA039-A96226B-R55-C43.bam	S	2
SA039-A96226B-R55-C44.bam	S	2
SA039-A96226B-R55-C47.bam	G1	2
SA039-A96226B-R55-C48.bam	G1	3
SA039-A96226B-R55-C50.bam	S	3
SA039-A96226B-R55-C52.bam	G1	3
SA039-A96226B-R55-C57.bam	G1	2
SA039-A96226B-R55-C59.bam	G1	3
SA039-A96226B-R55-C62.bam	S	2
SA039-A96226B-R55-C63.bam	S	1
SA039-A96226B-R55-C68.bam	S	2
SA039-A96226B-R56-C08.bam	S	2
SA039-A96226B-R56-C09.bam	S	2
SA039-A96226B-R56-C11.bam	S	3
SA039-A96226B-R56-C12.bam	S	2
SA039-A96226B-R56-C13.bam	S	2
SA039-A96226B-R56-C17.bam	S	3
SA039-A96226B-R56-C20.bam	S	3
SA039-A96226B-R56-C22.bam	S	2
SA039-A96226B-R56-C24.bam	S	1
SA039-A96226B-R56-C25.bam	S	2
SA039-A96226B-R56-C29.bam	S	2
SA039-A96226B-R56-C32.bam	G1	2
SA039-A96226B-R56-C39.bam	S	2
SA039-A96226B-R56-C40.bam	G1	3
SA039-A96226B-R56-C42.bam	S	2
SA039-A96226B-R56-C44.bam	S	2
SA039-A96226B-R56-C47.bam	S	2
SA039-A96226B-R56-C51.bam	G1	3
SA039-A96226B-R56-C52.bam	S	3
SA039-A96226B-R56-C54.bam	S	2
SA039-A96226B-R56-C57.bam	G1	3
SA039-A96226B-R56-C59.bam	S	3
SA039-A96226B-R56-C60.bam	S	2
SA039-A96226B-R56-C62.bam	G1	2
SA039-A96226B-R56-C64.bam	G1	2
SA039-A96226B-R56-C66.bam	S	2
SA039-A96226B-R56-C67.bam	G1	3
SA039-A96226B-R56-C68.bam	G1	2
SA039-A96226B-R56-C69.bam	G1	2
SA039-A96226B-R57-C07.bam	S	2
SA039-A96226B-R57-C09.bam	S	3
SA039-A96226B-R57-C12.bam	S	2
SA039-A96226B-R57-C13.bam	S	2
SA039-A96226B-R57-C22.bam	G1	3
SA039-A96226B-R57-C28.bam	S	3
SA039-A96226B-R57-C31.bam	S	3
SA039-A96226B-R57-C32.bam	S	2
SA039-A96226B-R57-C35.bam	S	2
SA039-A96226B-R57-C39.bam	S	1
SA039-A96226B-R57-C41.bam	S	2
SA039-A96226B-R57-C43.bam	S	2
SA039-A96226B-R57-C44.bam	S	3
SA039-A96226B-R57-C46.bam	G1	2
SA039-A96226B-R59-C08.bam	S	2
SA039-A96226B-R59-C09.bam	G1	2
SA039-A96226B-R59-C11.bam	S	2
SA039-A96226B-R59-C13.bam	S	2
SA039-A96226B-R59-C15.bam	S	2
SA039-A96226B-R59-C16.bam	S	1
SA039-A96226B-R59-C17.bam	S	3
SA039-A96226B-R59-C19.bam	G1	3
SA039-A96226B-R59-C21.bam	S	2
SA039-A96226B-R59-C22.bam	S	2
SA039-A96226B-R59-C23.bam	S	2
SA039-A96226B-R59-C24.bam	S	2
SA039-A96226B-R59-C29.bam	S	1
SA039-A96226B-R59-C31.bam	S	2
SA039-A96226B-R59-C32.bam	S	2
SA039-A96226B-R59-C35.bam	S	2
SA039-A96226B-R59-C37.bam	S	2
SA039-A96226B-R59-C39.bam	G1	2
SA039-A96226B-R59-C40.bam	S	1
SA039-A96226B-R59-C41.bam	S	3
SA039-A96226B-R59-C42.bam	S	2
SA039-A96226B-R59-C43.bam	S	3
SA039-A96226B-R59-C44.bam	S	3
SA039-A96226B-R59-C46.bam	S	3
SA039-A96226B-R59-C47.bam	G1	2
SA039-A96226B-R59-C48.bam	S	2
SA039-A96226B-R59-C49.bam	G1	3
SA039-A96226B-R59-C52.bam	S	1
SA039-A96226B-R59-C54.bam	S	3
SA039-A96226B-R59-C56.bam	S	1
SA039-A96226B-R59-C57.bam	S	3
SA039-A96226B-R59-C59.bam	G1	3
SA039-A96226B-R59-C60.bam	S	2
SA039-A96226B-R59-C61.bam	S	3
SA039-A96226B-R59-C63.bam	S	1
SA039-A96226B-R59-C64.bam	S	3
SA039-A96226B-R59-C67.bam	S	1
SA039-A96226B-R59-C68.bam	G1	2
SA039-A96226B-R60-C13.bam	S	2
SA039-A96226B-R60-C14.bam	G1	2
SA039-A96226B-R60-C16.bam	G1	2
SA039-A96226B-R60-C17.bam	S	2
SA039-A96226B-R60-C19.bam	S	2
SA039-A96226B-R60-C20.bam	S	2
SA039-A96226B-R60-C24.bam	G1	3
SA039-A96226B-R60-C25.bam	G1	2
SA039-A96226B-R60-C27.bam	S	2
SA039-A96226B-R60-C28.bam	S	2
SA039-A96226B-R60-C32.bam	S	3
SA039-A96226B-R60-C39.bam	S	1
